"pid","mid"
"26724","334298"
"88495","334298"
"103598","334298"
"116636","334298"
"21908","334557"
"103598","334557"
"21914","334930"
"109434","334930"
"18897","335777"
"1173216","336269"
"1201400","336269"
"584527","336419"
"62419","336441"
"239961","336441"
"1136808","336441"
"62424","337125"
"25251","337219"
"70690","337219"
"83631","337219"
"92833","337219"
"119426","337219"
"127410","337219"
"994641","337219"
"1134729","337219"
"1135394","337219"
"70674","337381"
"974461","337422"
"134703","338388"
"20519","338421"
"119426","338421"
"1132614","338421"
"1143686","338421"
"62417","339148"
"54615","339591"
"69033","340603"
"26724","340605"
"94076","340605"
"118352","340605"
"119426","340605"
"956575","340605"
"1135966","340605"
"1136392","340605"
"1136808","340605"
"1329775","340605"
"1596646","340605"
"26739","340648"
"67046","340648"
"1624","341225"
"67689","341230"
"56816","341397"
"1356792","341405"
"76913","341564"
"26724","341777"
"94076","341777"
"1135781","341777"
"1147123","341777"
"26784","342127"
"124777","342127"
"229302","342127"
"548610","342127"
"21911","342168"
"10885","343028"
"77304","343059"
"109434","343059"
"1031246","343059"
"1619","343140"
"26739","343140"
"1147123","343140"
"21914","344057"
"83560","344057"
"584527","344070"
"99689","344556"
"1337","344645"
"68557","344645"
"87840","344645"
"121394","344645"
"592329","344645"
"73774","344938"
"20519","345201"
"63584","345201"
"84205","345201"
"21908","345235"
"25251","345235"
"57609","345235"
"71051","345235"
"77303","345235"
"1173223","345235"
"66717","345246"
"130644","345246"
"70437","345450"
"110847","345619"
"1337","345674"
"543848","345725"
"25251","345735"
"62419","345735"
"70690","345735"
"65992","345801"
"124002","345829"
"612216","345829"
"20519","346103"
"64895","346103"
"67221","346103"
"227782","346335"
"21914","347238"
"78877","347238"
"118745","347238"
"1134729","347238"
"1201408","347238"
"1357125","347680"
"21902","347879"
"25246","347879"
"26744","347879"
"26778","347879"
"67222","347879"
"119447","347879"
"227778","347879"
"240161","347879"
"1191929","347879"
"240171","347885"
"26724","348595"
"88495","348595"
"116896","348719"
"110847","349934"
"238973","349934"
"1201406","349934"
"1357125","349934"
"1407528","349934"
"83630","349942"
"134703","349942"
"1134504","349942"
"54615","350631"
"64895","350631"
"87944","350631"
"270960","350631"
"565456","350631"
"567303","350631"
"956575","350631"
"1135781","350631"
"1183229","350631"
"1191058","350631"
"1195450","350631"
"1632540","350631"
"130985","350853"
"931172","350853"
"63584","351239"
"62410","351243"
"70590","351243"
"240177","351243"
"1135394","351243"
"1135395","351243"
"65986","351493"
"584527","351535"
"18897","351719"
"56830","351719"
"118745","352612"
"240171","352612"
"592329","352612"
"1163362","352612"
"695","353671"
"25246","354072"
"134704","355045"
"229302","355045"
"56861","355057"
"1624","355381"
"584527","355421"
"1134505","355421"
"1081493","355433"
"1081493","355597"
"695","355604"
"62419","355604"
"62420","355604"
"65987","355604"
"88351","355604"
"105418","355604"
"116351","355604"
"26724","355935"
"26739","355935"
"26784","355935"
"116906","355935"
"118745","355935"
"134704","355935"
"239010","355935"
"548474","355935"
"592329","355935"
"62419","355988"
"110844","355988"
"612216","355988"
"109301","355996"
"1135394","355996"
"62424","356006"
"1624","356050"
"229302","356050"
"240169","356050"
"70673","356093"
"44922","356097"
"62417","356097"
"66761","356097"
"116351","356097"
"227778","356097"
"592328","356097"
"62417","356103"
"64662","356103"
"65986","356103"
"82177","356103"
"592329","356103"
"134704","356139"
"229302","356139"
"1134505","356224"
"62410","356225"
"612216","356237"
"26784","356427"
"18897","356568"
"57609","356568"
"62410","356568"
"62420","356568"
"62410","356592"
"70690","356592"
"65975","356660"
"229302","356660"
"545277","356660"
"66717","356662"
"588144","356662"
"1356792","356662"
"26728","356784"
"121394","356784"
"25246","356786"
"65987","356786"
"944021","356786"
"240171","357172"
"66717","357325"
"1109778","357325"
"62417","357711"
"70591","357711"
"87840","357711"
"105940","357711"
"116906","357711"
"1134735","357711"
"1173757","357711"
"78879","357940"
"99687","357940"
"1287732","357940"
"25246","358304"
"56816","358304"
"66717","358304"
"67689","358304"
"83689","358304"
"119447","358304"
"21908","358306"
"25246","358306"
"67221","358306"
"67222","358306"
"70437","358306"
"83358","358306"
"105418","358306"
"118350","358306"
"592329","358306"
"1173757","358306"
"1415225","358306"
"1632540","358306"
"240177","358618"
"1277930","358618"
"545277","358701"
"1337","359490"
"21914","359490"
"87948","359490"
"227804","359490"
"987139","359490"
"124002","359879"
"88495","360052"
"239010","360052"
"240161","360052"
"567303","360052"
"589746","360052"
"1183229","360052"
"1624693","360052"
"1173200","360186"
"109301","360227"
"552084","360227"
"1134735","360227"
"83693","360297"
"227782","360411"
"1134729","360411"
"26724","360423"
"62410","360423"
"62417","360423"
"62419","360423"
"62423","360423"
"103598","360423"
"134704","360423"
"239010","360423"
"240169","360423"
"1134736","360423"
"119450","360425"
"148891","360425"
"1065282","360425"
"1132614","360425"
"1135238","360425"
"1147123","360425"
"1173216","360425"
"1269703","360425"
"25245","360582"
"25251","360609"
"1134734","360727"
"21914","360731"
"1254216","360731"
"26784","360816"
"67221","360816"
"83693","360816"
"224925","360816"
"227782","360816"
"1513147","360876"
"83631","360993"
"99687","361485"
"68561","361613"
"77304","361613"
"548474","361613"
"1136392","361613"
"26724","362028"
"1356792","362028"
"20654","362154"
"25246","362154"
"25251","362154"
"87942","362791"
"134704","363086"
"18897","363209"
"62410","363209"
"1094209","364042"
"21914","364323"
"65987","364323"
"1134734","364329"
"20519","364392"
"26784","364392"
"83358","364392"
"83630","364392"
"92833","364392"
"134704","364392"
"144860","364392"
"994641","364392"
"1191058","364392"
"25249","364395"
"66122","364395"
"227778","364395"
"230776","364395"
"990778","364395"
"1415348","364395"
"66122","364397"
"88495","364397"
"227778","364397"
"124002","364408"
"240169","364408"
"12672","364411"
"26744","364411"
"65987","364411"
"103598","364411"
"111298","364411"
"146624","364411"
"227778","364411"
"1427509","364411"
"229302","364502"
"62417","364665"
"1341","365222"
"118352","365222"
"227782","365222"
"1164789","365222"
"1173223","365222"
"69033","365358"
"62420","365938"
"65353","366091"
"68561","366091"
"994641","366091"
"1002925","366091"
"1135394","366091"
"1135781","366091"
"1555354","366091"
"66717","366160"
"72731","366160"
"65938","366313"
"92833","366313"
"144860","367195"
"68562","367196"
"20519","367199"
"70674","367206"
"1134732","367206"
"70690","367209"
"148884","367209"
"144860","367210"
"987137","367210"
"1147123","367224"
"21911","367877"
"83631","367953"
"109301","368076"
"944021","368076"
"62419","368195"
"88351","368195"
"26724","368320"
"116906","368320"
"239010","368320"
"592329","368320"
"62419","368672"
"62423","368672"
"1134505","368672"
"1134944","368672"
"1135177","368672"
"1415225","368672"
"68562","368915"
"545277","368915"
"120725","369124"
"134703","369486"
"1275566","369486"
"88351","369538"
"227782","369538"
"1076049","369553"
"84205","369562"
"65986","369575"
"1427641","369575"
"54615","369608"
"56804","369608"
"64662","369608"
"94076","369608"
"1428283","369608"
"1624","369749"
"134704","369749"
"109301","369934"
"1624","370300"
"1338","370582"
"21902","370582"
"25245","370582"
"25246","370582"
"26724","370582"
"62417","370582"
"62419","370582"
"65992","370582"
"67221","370582"
"67689","370582"
"70591","370582"
"83560","370582"
"83693","370582"
"88495","370582"
"96546","370582"
"115610","370582"
"116906","370582"
"118745","370582"
"119447","370582"
"126852","370582"
"134704","370582"
"239010","370582"
"990443","370582"
"1135177","370582"
"1135394","370582"
"26778","370723"
"94076","370723"
"1134732","370723"
"1135177","370723"
"1357125","370723"
"548610","371163"
"25245","371451"
"72731","371451"
"78878","371451"
"122818","371451"
"148884","371451"
"1192984","371451"
"1339","372283"
"20999","372301"
"25246","372461"
"25251","372461"
"29692","372461"
"119426","372461"
"1173223","372461"
"64496","372745"
"99687","372782"
"62417","372810"
"62419","372810"
"64662","372810"
"70591","372810"
"83358","372810"
"83686","372810"
"87840","372810"
"116906","372810"
"134704","372810"
"571521","372810"
"1134736","372810"
"26724","372836"
"69033","372986"
"69033","372988"
"69033","372989"
"69033","372990"
"116636","373067"
"99689","373196"
"71051","373200"
"1339","373571"
"1619","373581"
"12672","373581"
"62417","373581"
"66717","373581"
"70590","373581"
"227778","373581"
"238973","373581"
"554183","373581"
"999460","373581"
"66717","373911"
"975322","373911"
"25251","373922"
"77304","373922"
"1147123","373922"
"20519","374258"
"21911","374385"
"64496","374385"
"69636","374385"
"134703","374566"
"1134505","374623"
"56830","374640"
"56830","374645"
"56830","374649"
"695","374651"
"56830","374654"
"56830","374655"
"1365929","374655"
"18897","374699"
"1555354","374835"
"63584","374991"
"121394","374993"
"10885","374997"
"26784","374997"
"72731","374997"
"119447","374997"
"553881","374997"
"556938","374997"
"1134165","374997"
"1277921","374997"
"1357125","374997"
"134703","375447"
"56830","375449"
"83693","375449"
"82401","375562"
"25236","376042"
"68557","376164"
"68557","376168"
"974461","376168"
"44922","376223"
"83631","376223"
"576408","376223"
"78877","376277"
"84205","376277"
"87840","376277"
"148886","376277"
"227782","376277"
"229302","376277"
"240171","376277"
"56830","376485"
"109813","376549"
"71051","377007"
"94076","377116"
"110844","377116"
"1207686","377116"
"62419","377232"
"18897","377447"
"25246","377447"
"130985","377447"
"20999","377517"
"109301","377859"
"68557","378014"
"26739","378031"
"134703","378031"
"224925","378065"
"1143686","378462"
"227804","378884"
"227804","378885"
"227804","378887"
"227804","378889"
"227804","378892"
"227804","378893"
"227804","378894"
"227804","378896"
"227804","378897"
"66717","378913"
"109301","378913"
"588144","378913"
"1191929","379027"
"70673","379090"
"81081","379090"
"18897","379149"
"26724","379252"
"62417","379252"
"62419","379252"
"1135177","379252"
"544796","379526"
"567303","379526"
"103598","379599"
"119450","379599"
"1134729","379599"
"1178938","379599"
"1624693","379599"
"65986","379685"
"121394","379685"
"543178","380007"
"227782","380104"
"213438","380679"
"25251","380762"
"64496","380762"
"92833","380762"
"994641","380762"
"1135394","380762"
"62417","380819"
"62423","380819"
"64662","380819"
"70591","380819"
"83560","380819"
"84205","380819"
"87840","380819"
"116906","380819"
"25251","380948"
"1619","381002"
"12672","381002"
"25245","381002"
"25246","381002"
"65986","381002"
"72731","381002"
"87944","381002"
"105418","381002"
"119426","381002"
"126852","381002"
"994641","381002"
"1147123","381002"
"25245","381552"
"83686","381552"
"1135177","381552"
"69638","381734"
"1254216","381734"
"26760","381890"
"74947","381890"
"99689","381890"
"545277","381890"
"1136808","381890"
"1173215","381890"
"1173216","381890"
"643","381902"
"21908","381902"
"56830","381993"
"1339","382563"
"1339","382569"
"1339","382572"
"76913","382572"
"10885","382635"
"26724","382635"
"52575","382635"
"83624","382635"
"62420","382816"
"130644","383069"
"224928","383069"
"18897","383785"
"26724","383785"
"543178","383785"
"548610","383827"
"1265950","383827"
"1580525","383827"
"25251","384145"
"65938","384145"
"68561","384145"
"213438","384163"
"70591","384168"
"83560","384168"
"213438","384168"
"10885","384209"
"67689","384296"
"87840","384337"
"567303","384337"
"1136808","384337"
"1339","384521"
"69638","384617"
"67222","384689"
"224928","384689"
"999460","384689"
"1427540","384689"
"56830","384758"
"84205","384766"
"11401","385027"
"26724","385027"
"26726","385027"
"56830","385027"
"1574333","385027"
"584527","385748"
"62410","385958"
"592329","386235"
"148886","386349"
"1065282","386349"
"21902","386352"
"66122","386352"
"83560","386352"
"240161","386352"
"1574333","386352"
"567303","386525"
"1134504","386528"
"643","386535"
"121394","386535"
"88351","386624"
"124002","386624"
"229302","386624"
"1132614","386685"
"1338","386702"
"26729","386702"
"67689","386702"
"239010","386702"
"548474","386702"
"990443","386702"
"695","386983"
"11401","386983"
"26786","386983"
"62417","386983"
"119454","386983"
"56830","387047"
"134703","387047"
"26724","387057"
"83693","387057"
"1595682","387409"
"121394","387476"
"134704","387476"
"229302","387476"
"118726","387480"
"134703","387505"
"1402734","387505"
"83631","387543"
"26786","387544"
"1134734","387544"
"1275566","387544"
"21914","387578"
"1134734","387578"
"20999","387592"
"83358","387686"
"134703","387686"
"124002","387702"
"121394","387747"
"124002","387749"
"1134505","387749"
"116351","387755"
"121394","387755"
"134704","387755"
"1624","387756"
"121394","387756"
"121394","387758"
"134704","387932"
"240169","387934"
"1081493","387935"
"121394","387937"
"73774","387949"
"74946","387949"
"109809","388403"
"229302","388423"
"121394","388493"
"116351","388496"
"116351","388506"
"57831","389201"
"21902","389303"
"54615","389303"
"63584","389303"
"64895","389303"
"67689","389303"
"83631","389303"
"87944","389303"
"94076","389303"
"119447","389303"
"213438","389303"
"956575","389303"
"990443","389303"
"1134731","389303"
"1135781","389303"
"1135394","389343"
"1595682","389495"
"1145460","389519"
"65959","390286"
"130644","390286"
"1135394","390286"
"66717","390733"
"83689","390733"
"144860","390733"
"1135177","390733"
"1135394","390733"
"57607","390998"
"52908","391355"
"57609","391355"
"70690","391355"
"83630","391355"
"66717","391477"
"84205","391523"
"227792","391523"
"227804","391523"
"1135238","391523"
"84205","392187"
"121394","392679"
"931172","393818"
"1624","393834"
"20519","394051"
"74946","394051"
"26724","394495"
"62419","394495"
"103598","394495"
"127410","394495"
"1147123","394495"
"1356792","394495"
"122820","394787"
"66761","394856"
"66761","394998"
"84205","395181"
"592329","395181"
"69636","395575"
"70674","395575"
"1134505","395575"
"148752","395694"
"62424","395881"
"83630","395881"
"124002","395896"
"1402393","395999"
"70673","396031"
"21908","396065"
"1254216","396192"
"21914","396276"
"83630","396276"
"134704","396276"
"65992","396450"
"68557","396450"
"548616","396450"
"26724","396503"
"974461","396503"
"20519","396520"
"1135238","396520"
"56830","396949"
"56861","397014"
"1031246","397014"
"65992","397061"
"70673","397061"
"83631","397061"
"67259","397152"
"548610","397152"
"229302","397363"
"588144","397363"
"26729","397679"
"26785","397679"
"62420","397679"
"69638","398018"
"83630","398018"
"229302","398018"
"26786","398021"
"83630","398021"
"134704","398021"
"1402393","398192"
"1591060","398192"
"1275566","398551"
"70674","398655"
"74947","398792"
"21908","398796"
"62412","398796"
"64662","398796"
"65975","398796"
"66122","398796"
"67221","398796"
"67222","398796"
"70437","398796"
"83358","398796"
"239091","398796"
"1277921","398796"
"1329775","398796"
"1345125","398796"
"1413335","398796"
"65938","398987"
"66122","399013"
"83560","399013"
"88495","399013"
"109301","399013"
"230776","399013"
"1346930","399050"
"20519","399069"
"70437","399069"
"83630","399069"
"103598","399069"
"21908","399084"
"116896","399084"
"588144","399084"
"1277921","399084"
"69636","399100"
"88351","399100"
"88351","399101"
"94077","399182"
"84205","399186"
"588144","399186"
"26728","399295"
"26739","399295"
"584527","399295"
"52908","399300"
"78878","399300"
"83358","399300"
"70690","399551"
"1346930","399551"
"1339","399566"
"1135177","400069"
"589746","400311"
"1191929","400311"
"1173200","400327"
"1364713","400327"
"63584","400384"
"70690","400384"
"118350","400384"
"545277","400384"
"1136808","400384"
"20654","400385"
"66761","400385"
"1173200","400439"
"1364713","400439"
"26724","400604"
"1175533","400604"
"1173200","400759"
"66717","400820"
"21914","400840"
"25251","400840"
"62419","400840"
"1147123","400840"
"1173200","400907"
"20519","401081"
"65992","401081"
"70690","401081"
"612216","401081"
"1135238","401081"
"1136808","401081"
"56861","401085"
"70437","401085"
"227778","401085"
"955784","401085"
"695","401191"
"21902","401191"
"67222","401191"
"83560","401191"
"592328","401191"
"1134735","401191"
"67222","401195"
"88495","401195"
"127436","401195"
"990443","401195"
"1134735","401195"
"1195556","401195"
"1427509","401195"
"1624693","401195"
"63584","401319"
"67222","401319"
"1139220","401319"
"12466","401321"
"54615","401321"
"67222","401321"
"88495","401321"
"94076","401321"
"109301","401321"
"122816","401321"
"230776","401321"
"552084","401321"
"990443","401321"
"1357125","401321"
"1407528","401321"
"548610","401430"
"213438","401457"
"67222","401666"
"83631","401666"
"87944","401666"
"229302","401666"
"994641","401666"
"1357125","401666"
"67222","401670"
"111298","401670"
"1395247","401670"
"67222","401678"
"68561","401678"
"87944","401678"
"230776","401678"
"994641","401678"
"1265950","401678"
"1334856","401678"
"1414273","401678"
"1619","401706"
"26724","401711"
"67221","401711"
"565456","401711"
"1356792","401711"
"21908","401712"
"25249","401712"
"44922","401712"
"67221","401712"
"83686","401712"
"134704","401712"
"1134736","401712"
"1338","401737"
"21902","401737"
"26724","401737"
"111298","401737"
"116351","401737"
"119447","401737"
"134704","401737"
"213438","401737"
"240161","401737"
"26726","401763"
"134704","401763"
"612216","401786"
"63584","401788"
"67221","401788"
"78877","401788"
"96889","401788"
"67221","401794"
"70437","401794"
"83489","401794"
"87942","401794"
"94076","401794"
"1148003","401794"
"1329775","401794"
"67221","401796"
"92833","401796"
"109301","401796"
"69636","401798"
"21902","401924"
"26724","401924"
"56804","401924"
"67221","401924"
"68557","401924"
"70437","401924"
"83489","401924"
"83693","401924"
"94076","401924"
"119447","401924"
"134704","401924"
"990443","401924"
"1134732","401924"
"1407528","401924"
"25249","401926"
"67221","401926"
"231909","401926"
"66122","401929"
"67221","401929"
"1414033","401929"
"10885","401934"
"21902","401934"
"65987","401934"
"111298","401934"
"227778","401934"
"1191058","401934"
"1413335","401934"
"1416929","401934"
"1338","402057"
"25245","402057"
"227778","402057"
"990443","402057"
"68557","402059"
"69636","402059"
"148886","402059"
"227778","402059"
"548616","402059"
"592329","402059"
"1139220","402059"
"1277921","402059"
"26785","402063"
"111298","402063"
"119447","402063"
"227778","402063"
"567303","402063"
"1147123","402063"
"1345125","402063"
"26724","402088"
"26726","402088"
"26760","402088"
"62410","402088"
"25245","402213"
"44922","402213"
"62419","402213"
"109301","402213"
"122818","402213"
"227778","402213"
"230776","402213"
"571521","402213"
"1092474","402213"
"1135185","402213"
"1193722","402213"
"1427641","402213"
"1619922","402213"
"1338","402216"
"64662","402216"
"227778","402216"
"548474","402216"
"548616","402216"
"990443","402216"
"999460","402216"
"1624693","402216"
"56804","402218"
"68557","402218"
"118352","402218"
"227778","402218"
"552084","402218"
"567303","402218"
"1134735","402218"
"1356792","402218"
"26724","402349"
"26778","402349"
"227778","402349"
"1173605","402349"
"1191058","402349"
"1624693","402349"
"20519","402351"
"21908","402351"
"62420","402351"
"67224","402351"
"70437","402351"
"148886","402351"
"227778","402351"
"111298","402353"
"227778","402353"
"1345124","402353"
"1416929","402353"
"62420","402382"
"556938","402382"
"83358","402493"
"83686","402493"
"213438","402493"
"227778","402493"
"1134732","402493"
"1135394","402493"
"1166375","402493"
"1173203","402493"
"1277930","402493"
"1329775","402493"
"83624","402504"
"87840","402504"
"111298","402504"
"227778","402504"
"548045","402504"
"1191058","402504"
"63584","402505"
"26724","402506"
"65934","402506"
"65975","402506"
"66717","402506"
"67689","402506"
"70437","402506"
"70590","402506"
"227778","402506"
"956575","402506"
"1134165","402506"
"1329775","402506"
"1407528","402506"
"26724","402509"
"69636","402509"
"227778","402509"
"1413335","402509"
"551869","402548"
"1134729","402548"
"1319985","402548"
"1357125","402548"
"25246","402611"
"65992","402611"
"83686","402611"
"83693","402611"
"119447","402611"
"124777","402611"
"121709","402620"
"213438","402620"
"548045","402626"
"70437","402702"
"224925","402702"
"26739","402711"
"69637","402711"
"695","402775"
"130644","402775"
"148886","402775"
"224925","402775"
"118350","402805"
"695","402826"
"695","402832"
"20519","402842"
"44922","402842"
"56816","402842"
"231909","402842"
"238973","402842"
"548616","403019"
"987139","403019"
"1195450","403019"
"26724","403021"
"213438","403021"
"238973","403021"
"21902","403022"
"65992","403022"
"94076","403022"
"987139","403022"
"1178938","403022"
"70703","403023"
"83631","403023"
"94076","403023"
"110847","403023"
"111298","403023"
"944021","403023"
"987139","403023"
"1136808","403023"
"1201406","403023"
"1334856","403023"
"1624725","403023"
"20519","403032"
"612216","403114"
"987139","403148"
"987139","403151"
"987139","403156"
"21914","403164"
"71051","403164"
"118350","403164"
"987139","403164"
"77304","403309"
"54615","403425"
"56804","403425"
"94076","403425"
"552084","403425"
"931174","403425"
"1191058","403425"
"20519","403427"
"26786","403427"
"54615","403427"
"94076","403427"
"1191929","403427"
"1193722","403427"
"1195450","403427"
"54615","403430"
"109434","403580"
"1254216","403580"
"224928","403645"
"576426","403645"
"944021","403645"
"994641","403645"
"1334856","403645"
"1414033","403645"
"576426","403646"
"944021","403646"
"944021","403647"
"1595682","403652"
"87945","403657"
"213438","403657"
"944021","403657"
"122816","403675"
"944021","403675"
"1134729","403675"
"1195450","403675"
"994641","403678"
"1195450","403678"
"944021","403679"
"1195450","403679"
"69637","403741"
"1163362","403781"
"68561","403786"
"118352","403786"
"148884","403786"
"944021","403786"
"70673","403866"
"26724","403905"
"26778","403905"
"78877","403905"
"12672","403907"
"20519","403907"
"26785","403907"
"66761","403907"
"83560","403907"
"567303","403907"
"56830","403931"
"134703","403931"
"227792","403931"
"227792","403934"
"63584","403985"
"67224","403985"
"144860","403985"
"1139041","403985"
"1513147","403985"
"1338","404033"
"21902","404033"
"25245","404033"
"26744","404033"
"64662","404033"
"94076","404033"
"116351","404033"
"146624","404033"
"227792","404033"
"1191058","404033"
"1277921","404033"
"26786","404036"
"62417","404036"
"64662","404036"
"65986","404036"
"70591","404036"
"116906","404036"
"134703","404036"
"134704","404036"
"567303","404036"
"571521","404036"
"26724","404037"
"83560","404037"
"115610","404037"
"67689","404265"
"83560","404265"
"213438","404265"
"20519","404272"
"87840","404272"
"134704","404272"
"62417","404274"
"62419","404274"
"83686","404274"
"116906","404274"
"571521","404274"
"695","404297"
"44917","404298"
"83560","404298"
"88495","404298"
"213438","404298"
"66122","404299"
"72731","404299"
"213438","404299"
"224928","404299"
"944021","404299"
"1337","404300"
"84205","404300"
"1338","404304"
"26744","404304"
"103598","404304"
"146624","404304"
"227778","404304"
"227804","404304"
"592329","404304"
"134704","404334"
"21914","404336"
"109301","404336"
"239010","404336"
"944021","404359"
"25246","404369"
"66717","404371"
"87839","404371"
"121709","404371"
"238973","404371"
"240177","404371"
"571521","404371"
"70437","404380"
"96889","404380"
"56811","404405"
"130644","404405"
"127410","404481"
"1065282","404481"
"1173216","404481"
"26739","404526"
"87840","404572"
"227804","404572"
"1135238","404572"
"1338","404669"
"65934","404900"
"227804","404900"
"944021","404900"
"588138","404904"
"62410","405414"
"83358","405414"
"44922","405597"
"67689","405597"
"26724","405610"
"44922","405610"
"78877","405610"
"240161","405610"
"64496","405647"
"26724","406113"
"65986","406113"
"67689","406113"
"119447","406113"
"229302","406250"
"571521","406250"
"576426","406250"
"1336","406429"
"25249","406429"
"56861","406429"
"78879","406429"
"109434","406429"
"21911","406603"
"1183229","406898"
"116351","407039"
"119450","407039"
"1427641","407039"
"12466","407189"
"70437","407189"
"87840","407189"
"695","407317"
"25249","407400"
"56804","407400"
"62423","407400"
"70690","407400"
"84205","407400"
"113797","407400"
"119454","407400"
"134704","407400"
"231909","407404"
"1135394","407404"
"1135781","407404"
"695","407408"
"695","407409"
"26724","407410"
"66122","407410"
"67689","407410"
"83560","407410"
"127410","407410"
"213438","407410"
"64496","407412"
"1002925","407412"
"62417","407458"
"70591","407458"
"239010","407462"
"1345125","407462"
"78877","407516"
"88495","407516"
"109301","407516"
"1574333","407516"
"62417","407526"
"66122","407526"
"83560","407526"
"567303","407526"
"571521","407526"
"1173757","407526"
"1178938","407526"
"1277921","407526"
"1415252","407526"
"1591060","407526"
"1624693","407526"
"62410","407530"
"68557","407530"
"70437","407530"
"109301","407530"
"134704","407530"
"213438","407530"
"18897","407636"
"12466","407637"
"21902","407663"
"62417","407663"
"239010","407663"
"67224","407664"
"579216","407664"
"68557","407781"
"26785","407793"
"65987","407793"
"78877","407793"
"122818","407793"
"25246","407795"
"213438","407795"
"1619","407805"
"26724","407805"
"84205","407805"
"119447","407805"
"127410","407810"
"1134505","407810"
"1134732","407810"
"67689","408127"
"83560","408127"
"213438","408127"
"1624","408210"
"26724","408210"
"115610","408210"
"126852","408210"
"56861","408321"
"1624","408430"
"56804","408430"
"545277","409160"
"86318","409182"
"21911","409289"
"25246","409478"
"69637","409478"
"146624","409478"
"1624","409489"
"1090949","409489"
"1191929","410578"
"103598","410594"
"119447","410594"
"239010","410594"
"63584","410894"
"94077","410894"
"62419","410897"
"109301","410897"
"548616","410897"
"10885","410938"
"62419","410938"
"1135238","410938"
"68561","410979"
"25246","410992"
"26724","410992"
"44917","410992"
"62410","410992"
"65992","410992"
"67689","410992"
"70690","410992"
"83693","410992"
"88351","410992"
"110844","410992"
"119447","410992"
"239010","410992"
"240171","410992"
"548616","410992"
"990443","410992"
"1173203","410992"
"105940","411005"
"25245","411052"
"66717","411052"
"110847","411052"
"544796","411057"
"240169","411214"
"239010","411222"
"63584","411268"
"72731","411268"
"1619","411432"
"26784","411432"
"70437","411432"
"87840","411432"
"124777","411432"
"240169","411432"
"592329","411432"
"1135238","411432"
"20519","411434"
"66717","411438"
"78877","411438"
"612216","411438"
"70674","411443"
"83630","411443"
"588144","411443"
"1337","411603"
"1338","411603"
"12672","411603"
"25245","411603"
"56830","411603"
"56861","411603"
"69637","411603"
"44922","411694"
"65934","411694"
"116351","411694"
"238973","411694"
"1092474","411694"
"10885","411815"
"944021","411815"
"65934","411817"
"66761","411817"
"86318","411817"
"88495","411817"
"25249","411907"
"143602","411907"
"1357125","411907"
"1624","412052"
"25251","412052"
"87948","412052"
"26728","412058"
"56811","412058"
"70437","412058"
"70590","412058"
"116351","412058"
"240177","412058"
"994641","412058"
"1135394","412058"
"69033","412166"
"57607","412180"
"70437","412180"
"83489","412180"
"240161","412180"
"944021","412180"
"1407526","412180"
"67689","412289"
"10885","412303"
"82177","412303"
"987137","412303"
"66717","412305"
"94077","412305"
"1135394","412305"
"62410","412405"
"62417","412405"
"213438","412405"
"134703","412891"
"227792","412986"
"240171","413129"
"87840","413177"
"103598","413197"
"612216","413197"
"62410","413198"
"78878","413198"
"134703","413213"
"67689","413269"
"56830","413341"
"66717","413475"
"551869","413475"
"1134729","413475"
"63584","413658"
"84205","413658"
"21908","413745"
"26724","413838"
"103598","413838"
"121394","414216"
"20999","414517"
"134703","414518"
"134703","414688"
"18897","414697"
"52908","414752"
"62419","414752"
"57831","415042"
"66717","415042"
"67689","415042"
"83560","415042"
"119447","415042"
"213438","415042"
"224929","415042"
"227782","415042"
"1134732","415042"
"70690","415214"
"99687","415214"
"543178","415214"
"1211897","415214"
"70437","415364"
"25245","415391"
"134703","415481"
"1275566","415569"
"20654","415634"
"99689","415636"
"64662","415774"
"67046","415774"
"83630","415774"
"87840","415774"
"69637","415776"
"65986","415839"
"18897","415965"
"78877","416066"
"83358","416066"
"121394","416073"
"87948","416240"
"144860","416240"
"552084","416240"
"1147123","416240"
"1619","416249"
"21908","416249"
"25249","416249"
"56861","416249"
"56830","416310"
"56830","416311"
"18897","417321"
"83358","417386"
"20654","417770"
"21914","418032"
"63584","418032"
"64895","418032"
"56830","418091"
"103598","418167"
"1065282","418502"
"1173203","418502"
"1346994","418502"
"84205","419242"
"25246","419544"
"86318","419544"
"109434","419544"
"70673","420296"
"1338","420465"
"20519","420538"
"84205","420538"
"109809","420635"
"1337","420644"
"25251","420961"
"695","420991"
"10885","420991"
"1163362","420991"
"65986","421812"
"56861","421834"
"69033","421834"
"21914","421866"
"1338","422239"
"65992","422239"
"66761","422239"
"83686","422239"
"213438","422239"
"119450","422372"
"119450","422374"
"227782","422436"
"584527","422436"
"26739","422443"
"88495","422531"
"1357048","422539"
"119450","422653"
"119450","422657"
"1357048","422785"
"1178940","423116"
"70437","423125"
"84205","423142"
"70437","423154"
"119447","423154"
"956575","423154"
"94076","423512"
"70674","423526"
"695","423701"
"21914","423701"
"65992","423701"
"70437","423701"
"1135177","423701"
"1277921","423701"
"57609","423789"
"119447","423789"
"1136808","423789"
"1139041","423789"
"26739","423865"
"66717","423879"
"70690","423879"
"227792","423879"
"56804","424254"
"1147123","424254"
"1173757","424254"
"26739","424479"
"83358","424778"
"612216","424778"
"10885","425009"
"88351","425258"
"62417","425743"
"1418476","425755"
"57609","425844"
"83630","425844"
"88351","425844"
"26739","425848"
"63584","425852"
"66717","425852"
"110847","425852"
