"mid","gid"
"59292","80"
"60231","80"
"64305","80"
"65321","80"
"65649","80"
"66009","80"
"67245","80"
"68623","80"
"69599","80"
"69727","80"
"69845","80"
"72074","80"
"72650","80"
"72897","80"
"74095","80"
"74287","80"
"75983","80"
"76983","80"
"78033","80"
"78166","80"
"79093","80"
"81128","80"
"81221","80"
"81750","80"
"81752","80"
"82952","80"
"83277","80"
"84825","80"
"88046","80"
"88377","80"
"88806","80"
"89433","80"
"89483","80"
"90147","80"
"90772","80"
"90965","80"
"91463","80"
"91759","80"
"91919","80"
"93387","80"
"93582","80"
"96664","80"
"96990","80"
"104240","80"
"104259","80"
"104287","80"
"105910","80"
"105976","80"
"107485","80"
"107831","80"
"107893","80"
"108128","80"
"108510","80"
"109967","80"
"110410","80"
"111363","80"
"112649","80"
"112929","80"
"114183","80"
"115738","80"
"117506","80"
"118385","80"
"118416","80"
"119174","80"
"119626","80"
"122765","80"
"124065","80"
"124157","80"
"125186","80"
"125756","80"
"127849","80"
"128800","80"
"128842","80"
"135230","80"
"138592","80"
"141390","80"
"141460","80"
"142387","80"
"143627","80"
"144641","80"
"147498","80"
"150230","80"
"153270","80"
"153990","80"
"155394","80"
"156962","80"
"159228","80"
"160476","80"
"160750","80"
"161327","80"
"164755","80"
"165548","80"
"170319","80"
"170806","80"
"172760","80"
"172766","80"
"172794","80"
"172940","80"
"173015","80"
"175961","80"
"176023","80"
"180897","80"
"181757","80"
"182311","80"
"182314","80"
"185432","80"
"186022","80"
"186874","80"
"186958","80"
"187378","80"
"187439","80"
"187466","80"
"187490","80"
"187674","80"
"187682","80"
"187752","80"
"190790","80"
"192239","80"
"193551","80"
"194523","80"
"197809","80"
"202179","80"
"202220","80"
"204553","80"
"205464","80"
"205575","80"
"208543","80"
"210778","80"
"212240","80"
"212996","80"
"217075","80"
"217923","80"
"217985","80"
"219572","80"
"220579","80"
"220585","80"
"220655","80"
"220885","80"
"220887","80"
"221457","80"
"221536","80"
"222216","80"
"222245","80"
"223878","80"
"225877","80"
"230674","80"
"230832","80"
"230839","80"
"233112","80"
"233314","80"
"234227","80"
"237708","80"
"239028","80"
"240477","80"
"240874","80"
"241194","80"
"244114","80"
"244495","80"
"248376","80"
"250809","80"
"251777","80"
"253622","80"
"254580","80"
"255756","80"
"256807","80"
"258334","80"
"259947","80"
"261123","80"
"261128","80"
"261130","80"
"261161","80"
"261181","80"
"261200","80"
"261290","80"
"261472","80"
"261474","80"
"261475","80"
"261478","80"
"261487","80"
"261496","80"
"261502","80"
"261503","80"
"262137","80"
"264579","80"
"271273","80"
"272456","80"
"277519","80"
"277773","80"
"278630","80"
"278778","80"
"281087","80"
"289940","80"
"290759","80"
"290864","80"
"291303","80"
"292711","80"
"293071","80"
"293253","80"
"294871","80"
"294991","80"
"298197","80"
"299738","80"
"300363","80"
"300980","80"
"303121","80"
"311702","80"
"312890","80"
"313735","80"
"315509","80"
"316748","80"
"320950","80"
"322776","80"
"331576","80"
"334138","80"
"334557","80"
"336441","80"
"338421","80"
"344556","80"
"348719","80"
"355057","80"
"356427","80"
"357325","80"
"357940","80"
"358306","80"
"360731","80"
"362154","80"
"364395","80"
"364397","80"
"364408","80"
"369575","80"
"370582","80"
"373067","80"
"373922","80"
"378884","80"
"378885","80"
"378887","80"
"378889","80"
"378892","80"
"378893","80"
"378894","80"
"378896","80"
"378897","80"
"378913","80"
"379090","80"
"380762","80"
"382635","80"
"386685","80"
"386983","80"
"387544","80"
"387578","80"
"391477","80"
"393834","80"
"396450","80"
"399013","80"
"401081","80"
"401319","80"
"401763","80"
"402548","80"
"402611","80"
"402826","80"
"403019","80"
"403156","80"
"403985","80"
"404036","80"
"404334","80"
"404526","80"
"406113","80"
"407795","80"
"409478","80"
"410594","80"
"410897","80"
"411005","80"
"411268","80"
"411432","80"
"411438","80"
"411443","80"
"411815","80"
"412305","80"
"413197","80"
"413475","80"
"413745","80"
"415481","80"
"415634","80"
"416240","80"
"416249","80"
"424778","80"
"425755","80"
"426234","80"
"427295","80"
"435184","80"
"439323","80"
"440471","80"
"441393","80"
"441531","80"
"442083","80"
"442086","80"
"443211","80"
"446352","80"
"447535","80"
"447755","80"
"449698","80"
"449715","80"
"449927","80"
"450547","80"
"450692","80"
"450697","80"
"450848","80"
"451656","80"
"452551","80"
"452558","80"
"452742","80"
"458194","80"
"458996","80"
"459426","80"
"459669","80"
"460623","80"
"461578","80"
"462437","80"
"462763","80"
"462771","80"
"462908","80"
"462910","80"
"462912","80"
"464511","80"
"465941","80"
"467159","80"
"473256","80"
"476310","80"
"477579","80"
"478270","80"
"478273","80"
"478275","80"
"478286","80"
"478315","80"
"478319","80"
"478798","80"
"479272","80"
"481253","80"
"481299","80"
"481350","80"
"482274","80"
"482275","80"
"482359","80"
"482368","80"
"482370","80"
"482374","80"
"483043","80"
"483093","80"
"483660","80"
"483746","80"
"483837","80"
"484122","80"
"484523","80"
"485075","80"
"485170","80"
"485446","80"
"485825","80"
"486154","80"
"486963","80"
"489195","80"
"492794","80"
"14543","99"
"20342","99"
"23676","99"
"37588","99"
"39693","99"
"40572","99"
"40863","99"
"44645","99"
"46122","99"
"50151","99"
"50152","99"
"51533","99"
"57395","99"
"64833","99"
"68989","99"
"68996","99"
"72680","99"
"74497","99"
"79322","99"
"81639","99"
"99580","99"
"118483","99"
"118545","99"
"154114","99"
"160309","99"
"166164","99"
"166165","99"
"167622","99"
"167675","99"
"182820","99"
"220594","99"
"224634","99"
"248360","99"
"256135","99"
"257147","99"
"260066","99"
"297006","99"
"333799","99"
"356568","99"
"374699","99"
"376042","99"
"403309","99"
"415965","99"
"425743","99"
"430152","99"
"456621","99"
"456791","99"
"458827","99"
"464642","99"
"468285","99"
"468299","99"
"471557","99"
"482408","99"
"483898","99"
"493203","99"
"493226","99"
"604","878"
"605","878"
"844","878"
"1499","878"
"10257","878"
"10771","878"
"10796","878"
"10852","878"
"12211","878"
"13688","878"
"13836","878"
"14164","878"
"15026","878"
"18814","878"
"18817","878"
"22082","878"
"25384","878"
"36222","878"
"37848","878"
"39915","878"
"40118","878"
"40435","878"
"41400","878"
"41535","878"
"41546","878"
"42230","878"
"43636","878"
"44263","878"
"45385","878"
"45397","878"
"45440","878"
"45454","878"
"45871","878"
"45912","878"
"45925","878"
"49516","878"
"50936","878"
"52324","878"
"56328","878"
"56712","878"
"58311","878"
"59967","878"
"64348","878"
"68721","878"
"68832","878"
"68867","878"
"68883","878"
"69011","878"
"70530","878"
"73635","878"
"77061","878"
"78166","878"
"80640","878"
"83960","878"
"85877","878"
"104599","878"
"105001","878"
"105826","878"
"106649","878"
"106718","878"
"117326","878"
"145228","878"
"152421","878"
"173008","878"
"173034","878"
"185309","878"
"187766","878"
"250482","878"
"254526","878"
"259247","878"
"286217","878"
"330459","878"
"346103","878"
"373571","878"
"377007","878"
"381890","878"
"384521","878"
"398792","878"
"399566","878"
"407410","878"
"449329","878"
"460648","878"
"466924","878"
"675","9648"
"9455","9648"
"10775","9648"
"13402","9648"
"14283","9648"
"17158","9648"
"18476","9648"
"38155","9648"
"38407","9648"
"40038","9648"
"44245","9648"
"44619","9648"
"44742","9648"
"44914","9648"
"45304","9648"
"45480","9648"
"48492","9648"
"54117","9648"
"56329","9648"
"57100","9648"
"64309","9648"
"72074","9648"
"72256","9648"
"77487","9648"
"81750","9648"
"83277","9648"
"83721","9648"
"85532","9648"
"106654","9648"
"107905","9648"
"109530","9648"
"114464","9648"
"125186","9648"
"128800","9648"
"129070","9648"
"129850","9648"
"153270","9648"
"154524","9648"
"154529","9648"
"157421","9648"
"172794","9648"
"178674","9648"
"182227","9648"
"187364","9648"
"191531","9648"
"204932","9648"
"218697","9648"
"220579","9648"
"225877","9648"
"229144","9648"
"233112","9648"
"255756","9648"
"255858","9648"
"262137","9648"
"263250","9648"
"273197","9648"
"279052","9648"
"289940","9648"
"300363","9648"
"309795","9648"
"312914","9648"
"320955","9648"
"323972","9648"
"334930","9648"
"344556","9648"
"349934","9648"
"358306","9648"
"367224","9648"
"373067","9648"
"376549","9648"
"382572","9648"
"383785","9648"
"384521","9648"
"387758","9648"
"394051","9648"
"394856","9648"
"402805","9648"
"403032","9648"
"411434","9648"
"415634","9648"
"434221","9648"
"437216","9648"
"447359","9648"
"448102","9648"
"448667","9648"
"449096","9648"
"450408","9648"
"450453","9648"
"450518","9648"
"459426","9648"
"462608","9648"
"462912","9648"
"474420","9648"
"478804","9648"
"482352","9648"
"482368","9648"
"482370","9648"
"482374","9648"
"486898","9648"
"14283","10402"
"44458","10402"
"70614","10402"
"107248","10402"
"118381","10402"
"156120","10402"
"166862","10402"
"180532","10402"
"185309","10402"
"186699","10402"
"187179","10402"
"201358","10402"
"201905","10402"
"202471","10402"
"206600","10402"
"221077","10402"
"225190","10402"
"226068","10402"
"231173","10402"
"231995","10402"
"243495","10402"
"251399","10402"
"256096","10402"
"283681","10402"
"325161","10402"
"326852","10402"
"343140","10402"
"355597","10402"
"387756","10402"
"387934","10402"
"387935","10402"
"388423","10402"
"388496","10402"
"412058","10402"
"415391","10402"
"422653","10402"
"422657","10402"
"422785","10402"
"423116","10402"
"426550","10402"
"438151","10402"
"438963","10402"
"439063","10402"
"440062","10402"
"440211","10402"
"440216","10402"
"440811","10402"
"440822","10402"
"443638","10402"
"443827","10402"
"443830","10402"
"443833","10402"
"443834","10402"
"443840","10402"
"443842","10402"
"443846","10402"
"451779","10402"
"467144","10402"
"489616","10402"
"493705","10402"
"13","10749"
"146","10749"
"843","10749"
"844","10749"
"1439","10749"
"1904","10749"
"1934","10749"
"2008","10749"
"2270","10749"
"4588","10749"
"6972","10749"
"8341","10749"
"9050","10749"
"9550","10749"
"10109","10749"
"10451","10749"
"10951","10749"
"10995","10749"
"11104","10749"
"11198","10749"
"11205","10749"
"11220","10749"
"11554","10749"
"11960","10749"
"12276","10749"
"12572","10749"
"13361","10749"
"14202","10749"
"14283","10749"
"15804","10749"
"17422","10749"
"18232","10749"
"18311","10749"
"18329","10749"
"18426","10749"
"18704","10749"
"19464","10749"
"21733","10749"
"23019","10749"
"24163","10749"
"24986","10749"
"25538","10749"
"25645","10749"
"25654","10749"
"26422","10749"
"26877","10749"
"27062","10749"
"27761","10749"
"29346","10749"
"30112","10749"
"30265","10749"
"31185","10749"
"31439","10749"
"33840","10749"
"34526","10749"
"36171","10749"
"36348","10749"
"36640","10749"
"37185","10749"
"37304","10749"
"37703","10749"
"38037","10749"
"38407","10749"
"39277","10749"
"39278","10749"
"39693","10749"
"39850","10749"
"39915","10749"
"39998","10749"
"40005","10749"
"40118","10749"
"40889","10749"
"40974","10749"
"41198","10749"
"41400","10749"
"41544","10749"
"41821","10749"
"41993","10749"
"42340","10749"
"42560","10749"
"43152","10749"
"44217","10749"
"44424","10749"
"44458","10749"
"44558","10749"
"44619","10749"
"44676","10749"
"44740","10749"
"44748","10749"
"44774","10749"
"44837","10749"
"45304","10749"
"45379","10749"
"45383","10749"
"45385","10749"
"45399","10749"
"45411","10749"
"45418","10749"
"45429","10749"
"45440","10749"
"45442","10749"
"45448","10749"
"45457","10749"
"45463","10749"
"45464","10749"
"45471","10749"
"45473","10749"
"45477","10749"
"45478","10749"
"45479","10749"
"45484","10749"
"45488","10749"
"45490","10749"
"45497","10749"
"45502","10749"
"45504","10749"
"45505","10749"
"45506","10749"
"45646","10749"
"46962","10749"
"47694","10749"
"49260","10749"
"49288","10749"
"49677","10749"
"50146","10749"
"50256","10749"
"50261","10749"
"50936","10749"
"51011","10749"
"51484","10749"
"51751","10749"
"51799","10749"
"52463","10749"
"52768","10749"
"53168","10749"
"54534","10749"
"56031","10749"
"56328","10749"
"56540","10749"
"56712","10749"
"57822","10749"
"58368","10749"
"59444","10749"
"59499","10749"
"60145","10749"
"60624","10749"
"60788","10749"
"60802","10749"
"60834","10749"
"61268","10749"
"61477","10749"
"62456","10749"
"62960","10749"
"62976","10749"
"64015","10749"
"65505","10749"
"65652","10749"
"66016","10749"
"67340","10749"
"67791","10749"
"67793","10749"
"68004","10749"
"68507","10749"
"68883","10749"
"68981","10749"
"69586","10749"
"69957","10749"
"70916","10749"
"72502","10749"
"72896","10749"
"74641","10749"
"74888","10749"
"75185","10749"
"75463","10749"
"75464","10749"
"76257","10749"
"76275","10749"
"77544","10749"
"78022","10749"
"78027","10749"
"78031","10749"
"78385","10749"
"79321","10749"
"79434","10749"
"79577","10749"
"81128","10749"
"82952","10749"
"84700","10749"
"84703","10749"
"85590","10749"
"86409","10749"
"86425","10749"
"87953","10749"
"91919","10749"
"93387","10749"
"93412","10749"
"93465","10749"
"93898","10749"
"95728","10749"
"95919","10749"
"96466","10749"
"96480","10749"
"96686","10749"
"97520","10749"
"102263","10749"
"104509","10749"
"104599","10749"
"105680","10749"
"106649","10749"
"106651","10749"
"106654","10749"
"107374","10749"
"107682","10749"
"107903","10749"
"111084","10749"
"111145","10749"
"112366","10749"
"112434","10749"
"113684","10749"
"116154","10749"
"118202","10749"
"118212","10749"
"118381","10749"
"118438","10749"
"119174","10749"
"120880","10749"
"121602","10749"
"122611","10749"
"122973","10749"
"123338","10749"
"126545","10749"
"131148","10749"
"132279","10749"
"133578","10749"
"136942","10749"
"136943","10749"
"139319","10749"
"142141","10749"
"143479","10749"
"146109","10749"
"146116","10749"
"147590","10749"
"147950","10749"
"148667","10749"
"152201","10749"
"152291","10749"
"155888","10749"
"156201","10749"
"157200","10749"
"157222","10749"
"157239","10749"
"159862","10749"
"160354","10749"
"161604","10749"
"165667","10749"
"168739","10749"
"170981","10749"
"171816","10749"
"172782","10749"
"173947","10749"
"174127","10749"
"175348","10749"
"176672","10749"
"179940","10749"
"182227","10749"
"186907","10749"
"186940","10749"
"187003","10749"
"187034","10749"
"187179","10749"
"187419","10749"
"187433","10749"
"187652","10749"
"187709","10749"
"187764","10749"
"188183","10749"
"191324","10749"
"191563","10749"
"193551","10749"
"195720","10749"
"198075","10749"
"198536","10749"
"199891","10749"
"200038","10749"
"204315","10749"
"205796","10749"
"206047","10749"
"206796","10749"
"212378","10749"
"212995","10749"
"213478","10749"
"214989","10749"
"217631","10749"
"219187","10749"
"220488","10749"
"220885","10749"
"221076","10749"
"221108","10749"
"221314","10749"
"224129","10749"
"227329","10749"
"228769","10749"
"229303","10749"
"231995","10749"
"240089","10749"
"241761","10749"
"243439","10749"
"243495","10749"
"244188","10749"
"246942","10749"
"247236","10749"
"250482","10749"
"250513","10749"
"252864","10749"
"253848","10749"
"255302","10749"
"255418","10749"
"255779","10749"
"255817","10749"
"255860","10749"
"255863","10749"
"257648","10749"
"259463","10749"
"259565","10749"
"266681","10749"
"268288","10749"
"269144","10749"
"270724","10749"
"271220","10749"
"271504","10749"
"271537","10749"
"275579","10749"
"277026","10749"
"279052","10749"
"283910","10749"
"285043","10749"
"286089","10749"
"287324","10749"
"287360","10749"
"287420","10749"
"287563","10749"
"287703","10749"
"287888","10749"
"288647","10749"
"288788","10749"
"294006","10749"
"294991","10749"
"295273","10749"
"296007","10749"
"299822","10749"
"299826","10749"
"299828","10749"
"300806","10749"
"303478","10749"
"305088","10749"
"308651","10749"
"308899","10749"
"309795","10749"
"311082","10749"
"312408","10749"
"313100","10749"
"314281","10749"
"314388","10749"
"316942","10749"
"320132","10749"
"320955","10749"
"320983","10749"
"332393","10749"
"334132","10749"
"339148","10749"
"339591","10749"
"340603","10749"
"344057","10749"
"344645","10749"
"345201","10749"
"345674","10749"
"350631","10749"
"351239","10749"
"354072","10749"
"355421","10749"
"357172","10749"
"359490","10749"
"364411","10749"
"365358","10749"
"366313","10749"
"367210","10749"
"367877","10749"
"369124","10749"
"369553","10749"
"369608","10749"
"370723","10749"
"372461","10749"
"373911","10749"
"374385","10749"
"374566","10749"
"374640","10749"
"374645","10749"
"374649","10749"
"374654","10749"
"374655","10749"
"375562","10749"
"376164","10749"
"376168","10749"
"376485","10749"
"377116","10749"
"377232","10749"
"379027","10749"
"379252","10749"
"379526","10749"
"380679","10749"
"381552","10749"
"381890","10749"
"381993","10749"
"382569","10749"
"382816","10749"
"384145","10749"
"384163","10749"
"384168","10749"
"384209","10749"
"384296","10749"
"386528","10749"
"386535","10749"
"387047","10749"
"387409","10749"
"387476","10749"
"387749","10749"
"387935","10749"
"388423","10749"
"389519","10749"
"392187","10749"
"393818","10749"
"394856","10749"
"395181","10749"
"398551","10749"
"399013","10749"
"399050","10749"
"400385","10749"
"401321","10749"
"401457","10749"
"401706","10749"
"401711","10749"
"401712","10749"
"401934","10749"
"402088","10749"
"402349","10749"
"402620","10749"
"402711","10749"
"402832","10749"
"402842","10749"
"403148","10749"
"403425","10749"
"403430","10749"
"403741","10749"
"403786","10749"
"403907","10749"
"403931","10749"
"404265","10749"
"404298","10749"
"404299","10749"
"404300","10749"
"404304","10749"
"404359","10749"
"404380","10749"
"404900","10749"
"404904","10749"
"405610","10749"
"407412","10749"
"407462","10749"
"407516","10749"
"407663","10749"
"407781","10749"
"407793","10749"
"407810","10749"
"408127","10749"
"409160","10749"
"409289","10749"
"410578","10749"
"410979","10749"
"411603","10749"
"411817","10749"
"413213","10749"
"413269","10749"
"413341","10749"
"415364","10749"
"415636","10749"
"416310","10749"
"416311","10749"
"418091","10749"
"418167","10749"
"420635","10749"
"422239","10749"
"423116","10749"
"423701","10749"
"423865","10749"
"425258","10749"
"426407","10749"
"426454","10749"
"426550","10749"
"426806","10749"
"427247","10749"
"427276","10749"
"427371","10749"
"427744","10749"
"427882","10749"
"427986","10749"
"428334","10749"
"428865","10749"
"428955","10749"
"435159","10749"
"435444","10749"
"436335","10749"
"436776","10749"
"437037","10749"
"437263","10749"
"437266","10749"
"438063","10749"
"438212","10749"
"438963","10749"
"440926","10749"
"441393","10749"
"441543","10749"
"442020","10749"
"442024","10749"
"442201","10749"
"443211","10749"
"443816","10749"
"444191","10749"
"444402","10749"
"444973","10749"
"445940","10749"
"446533","10749"
"447954","10749"
"449509","10749"
"449652","10749"
"449681","10749"
"450616","10749"
"450854","10749"
"451472","10749"
"451476","10749"
"451656","10749"
"451675","10749"
"451779","10749"
"451936","10749"
"457970","10749"
"458119","10749"
"458165","10749"
"461322","10749"
"461324","10749"
"463026","10749"
"463967","10749"
"464673","10749"
"464846","10749"
"465938","10749"
"466438","10749"
"469674","10749"
"471537","10749"
"474703","10749"
"476632","10749"
"477579","10749"
"477679","10749"
"477682","10749"
"478956","10749"
"481464","10749"
"482377","10749"
"483088","10749"
"483469","10749"
"486284","10749"
"486987","10749"
"488932","10749"
"493642","10749"
"672","10751"
"673","10751"
"674","10751"
"675","10751"
"767","10751"
"1273","10751"
"1499","10751"
"2270","10751"
"9449","10751"
"9502","10751"
"10674","10751"
"12444","10751"
"12445","10751"
"13688","10751"
"13836","10751"
"14596","10751"
"19935","10751"
"23172","10751"
"23698","10751"
"31185","10751"
"36222","10751"
"38057","10751"
"38575","10751"
"44133","10751"
"44217","10751"
"45682","10751"
"49444","10751"
"50261","10751"
"50393","10751"
"70916","10751"
"76257","10751"
"85508","10751"
"104171","10751"
"104583","10751"
"116265","10751"
"119892","10751"
"140300","10751"
"154304","10751"
"154524","10751"
"154529","10751"
"203152","10751"
"212992","10751"
"223596","10751"
"257642","10751"
"271617","10751"
"274862","10751"
"335777","10751"
"350853","10751"
"389201","10751"
"401798","10751"
"403934","10751"
"423154","10751"
"437216","10751"
"451122","10751"
"466924","10751"
"13405","10752"
"15384","10752"
"21345","10752"
"25838","10752"
"28039","10752"
"31439","10752"
"31642","10752"
"34561","10752"
"40029","10752"
"41244","10752"
"42006","10752"
"43279","10752"
"50319","10752"
"58358","10752"
"62977","10752"
"65194","10752"
"65415","10752"
"68799","10752"
"68942","10752"
"76349","10752"
"76758","10752"
"80644","10752"
"82190","10752"
"94676","10752"
"119174","10752"
"121154","10752"
"139319","10752"
"156201","10752"
"206592","10752"
"230944","10752"
"260419","10752"
"266681","10752"
"285051","10752"
"294992","10752"
"322115","10752"
"369486","10752"
"375449","10752"
"377447","10752"
"385748","10752"
"387057","10752"
"401666","10752"
"403931","10752"
"405647","10752"
"417770","10752"
"432881","10752"
"444138","10752"
"449038","10752"
"451565","10752"
"458194","10752"
"485012","10752"
"2111","10769"
"2314","10769"
"11960","10769"
"12434","10769"
"15770","10769"
"16687","10769"
"17422","10769"
"17811","10769"
"18731","10769"
"18816","10769"
"19156","10769"
"19935","10769"
"22124","10769"
"22422","10769"
"22980","10769"
"23019","10769"
"23698","10769"
"25124","10769"
"25384","10769"
"25661","10769"
"25772","10769"
"26150","10769"
"26499","10769"
"26569","10769"
"26784","10769"
"27062","10769"
"28578","10769"
"28772","10769"
"29014","10769"
"29346","10769"
"30600","10769"
"31185","10769"
"31680","10769"
"32091","10769"
"32164","10769"
"32388","10769"
"32520","10769"
"32982","10769"
"33537","10769"
"33840","10769"
"34216","10769"
"34856","10769"
"35038","10769"
"35117","10769"
"35170","10769"
"36222","10769"
"36273","10769"
"36348","10769"
"36931","10769"
"37304","10769"
"37486","10769"
"37528","10769"
"37849","10769"
"37984","10769"
"38034","10769"
"38057","10769"
"38100","10769"
"38181","10769"
"38264","10769"
"39277","10769"
"39448","10769"
"39751","10769"
"39854","10769"
"39881","10769"
"39886","10769"
"39915","10769"
"40005","10769"
"40038","10769"
"40066","10769"
"40067","10769"
"40070","10769"
"40105","10769"
"40107","10769"
"40118","10769"
"40207","10769"
"40359","10769"
"40371","10769"
"40390","10769"
"40486","10769"
"40572","10769"
"40974","10769"
"40977","10769"
"40980","10769"
"41161","10769"
"41196","10769"
"41380","10769"
"41400","10769"
"41541","10769"
"41783","10769"
"42842","10769"
"42855","10769"
"43637","10769"
"44133","10769"
"44145","10769"
"44267","10769"
"44558","10769"
"44673","10769"
"44837","10769"
"44852","10769"
"45217","10769"
"45381","10769"
"45385","10769"
"45391","10769"
"45396","10769"
"45399","10769"
"45401","10769"
"45414","10769"
"45418","10769"
"45425","10769"
"45430","10769"
"45435","10769"
"45437","10769"
"45443","10769"
"45447","10769"
"45448","10769"
"45454","10769"
"45457","10769"
"45463","10769"
"45470","10769"
"45471","10769"
"45473","10769"
"45478","10769"
"45480","10769"
"45482","10769"
"45484","10769"
"45487","10769"
"45490","10769"
"45496","10769"
"45497","10769"
"45502","10769"
"45504","10769"
"45505","10769"
"45507","10769"
"45508","10769"
"45682","10769"
"45815","10769"
"46111","10769"
"46736","10769"
"46962","10769"
"47293","10769"
"47647","10769"
"47694","10769"
"48298","10769"
"48299","10769"
"49239","10769"
"49260","10769"
"49677","10769"
"49906","10769"
"50005","10769"
"50256","10769"
"50572","10769"
"50840","10769"
"50936","10769"
"51484","10769"
"51868","10769"
"52387","10769"
"52463","10769"
"52695","10769"
"52768","10769"
"52947","10769"
"53282","10769"
"53720","10769"
"53839","10769"
"54117","10769"
"54182","10769"
"54529","10769"
"54848","10769"
"54859","10769"
"54864","10769"
"56031","10769"
"56277","10769"
"56550","10769"
"57063","10769"
"57100","10769"
"57104","10769"
"57286","10769"
"57624","10769"
"57880","10769"
"58361","10769"
"58363","10769"
"58366","10769"
"58371","10769"
"58412","10769"
"58414","10769"
"58452","10769"
"58457","10769"
"58570","10769"
"58825","10769"
"58888","10769"
"58901","10769"
"58954","10769"
"59843","10769"
"60060","10769"
"60568","10769"
"60785","10769"
"61039","10769"
"61040","10769"
"61187","10769"
"61268","10769"
"61468","10769"
"61477","10769"
"61619","10769"
"61676","10769"
"62071","10769"
"62762","10769"
"63032","10769"
"63064","10769"
"63439","10769"
"63446","10769"
"63458","10769"
"64259","10769"
"64309","10769"
"64311","10769"
"64314","10769"
"64316","10769"
"64363","10769"
"64364","10769"
"64885","10769"
"64891","10769"
"64987","10769"
"64988","10769"
"64989","10769"
"64990","10769"
"64996","10769"
"64998","10769"
"65000","10769"
"65193","10769"
"65207","10769"
"65321","10769"
"65415","10769"
"65505","10769"
"65652","10769"
"66011","10769"
"66015","10769"
"66018","10769"
"66019","10769"
"66160","10769"
"66167","10769"
"66171","10769"
"66210","10769"
"66217","10769"
"66723","10769"
"66726","10769"
"66730","10769"
"66752","10769"
"66756","10769"
"66758","10769"
"66759","10769"
"66975","10769"
"66977","10769"
"66980","10769"
"67021","10769"
"67080","10769"
"67337","10769"
"67793","10769"
"68590","10769"
"68742","10769"
"68867","10769"
"68868","10769"
"68894","10769"
"69046","10769"
"69155","10769"
"69161","10769"
"69310","10769"
"69599","10769"
"69957","10769"
"70542","10769"
"70573","10769"
"71518","10769"
"71987","10769"
"72074","10769"
"72121","10769"
"72502","10769"
"72650","10769"
"73635","10769"
"73652","10769"
"73751","10769"
"73752","10769"
"73754","10769"
"74095","10769"
"74268","10769"
"74269","10769"
"74270","10769"
"74274","10769"
"74497","10769"
"74641","10769"
"75188","10769"
"75197","10769"
"75338","10769"
"75519","10769"
"75520","10769"
"75569","10769"
"75696","10769"
"75699","10769"
"75704","10769"
"75708","10769"
"75837","10769"
"75843","10769"
"75845","10769"
"75983","10769"
"76275","10769"
"78022","10769"
"78027","10769"
"78031","10769"
"78194","10769"
"78195","10769"
"78196","10769"
"78385","10769"
"79093","10769"
"79434","10769"
"79953","10769"
"81128","10769"
"82061","10769"
"83876","10769"
"83960","10769"
"84703","10769"
"85590","10769"
"85878","10769"
"86124","10769"
"86275","10769"
"86425","10769"
"86851","10769"
"88048","10769"
"88141","10769"
"88159","10769"
"88377","10769"
"88553","10769"
"88631","10769"
"88633","10769"
"88978","10769"
"90003","10769"
"90022","10769"
"90548","10769"
"90556","10769"
"90562","10769"
"90565","10769"
"91007","10769"
"91286","10769"
"92360","10769"
"92679","10769"
"93387","10769"
"93412","10769"
"93465","10769"
"93582","10769"
"93754","10769"
"95728","10769"
"95990","10769"
"96144","10769"
"96331","10769"
"96480","10769"
"96686","10769"
"96952","10769"
"97150","10769"
"97520","10769"
"97876","10769"
"98171","10769"
"98422","10769"
"98497","10769"
"100943","10769"
"101334","10769"
"102468","10769"
"104272","10769"
"104509","10769"
"104566","10769"
"104589","10769"
"104594","10769"
"105482","10769"
"106470","10769"
"106640","10769"
"106649","10769"
"106651","10769"
"106660","10769"
"107500","10769"
"107714","10769"
"107831","10769"
"107887","10769"
"107891","10769"
"107897","10769"
"107899","10769"
"107900","10769"
"107972","10769"
"108518","10769"
"108665","10769"
"108962","10769"
"109142","10769"
"111145","10769"
"112366","10769"
"112652","10769"
"114980","10769"
"115651","10769"
"115652","10769"
"117326","10769"
"118202","10769"
"118442","10769"
"119340","10769"
"119342","10769"
"121752","10769"
"123913","10769"
"124326","10769"
"125561","10769"
"127231","10769"
"127583","10769"
"127987","10769"
"128280","10769"
"128486","10769"
"128800","10769"
"130011","10769"
"131148","10769"
"131975","10769"
"132183","10769"
"132279","10769"
"133578","10769"
"135539","10769"
"135943","10769"
"136303","10769"
"136936","10769"
"138845","10769"
"139162","10769"
"139321","10769"
"141131","10769"
"141138","10769"
"141461","10769"
"141469","10769"
"147404","10769"
"147407","10769"
"147413","10769"
"147942","10769"
"148380","10769"
"149961","10769"
"151850","10769"
"152251","10769"
"153145","10769"
"154304","10769"
"155349","10769"
"155397","10769"
"156076","10769"
"156077","10769"
"156232","10769"
"156422","10769"
"157202","10769"
"157239","10769"
"157887","10769"
"160700","10769"
"164427","10769"
"164433","10769"
"164439","10769"
"165021","10769"
"165667","10769"
"169499","10769"
"169809","10769"
"170809","10769"
"170812","10769"
"171400","10769"
"172969","10769"
"173015","10769"
"173042","10769"
"173776","10769"
"174765","10769"
"175961","10769"
"181051","10769"
"181110","10769"
"181633","10769"
"181648","10769"
"182030","10769"
"182311","10769"
"182878","10769"
"183540","10769"
"183783","10769"
"186022","10769"
"186695","10769"
"186881","10769"
"186882","10769"
"186896","10769"
"186914","10769"
"186927","10769"
"187378","10769"
"187387","10769"
"187422","10769"
"187439","10769"
